0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,FAKE
0.305773,0.145006,0.073776,0.089259,0.15382,0.308882,-0.648146,-0.830149,-0.915587,-0.593439,-0.463148,-0.249344,-0.853689,-0.649819,-1.13956,-1.11795,-1.82786,-1.45231,-0.872326,-0.545906,-0.606733,-0.756402,-0.680111,0.259865,-0.680882,-0.208468,-0.185384,0.024412,-0.337033,-0.194184,0.097452,0.715167,0.077977,-1.10665,-0.036478,-0.017224,0.044458,-0.634713,-0.160462,-0.909398,-0.476835,-0.040174,-0.621751,-0.631864,-0.616437,-0.560784,-0.650467,-0.069487,-0.825979,-0.745364,0.102781,-0.415045,-0.176102,-0.162401,0.166074,-0.597163,-0.624961,-0.144787,0.00049,-0.146657,-0.010657,0.180009,-0.011183,-0.248691,0.320606,-0.153938,-0.448619,-0.195324,0.183086,-0.722509,0.101992,-0.724953,-0.127662,-0.243544,-0.41024,-0.82614,-0.719196,-0.062084,0.07572,-0.532988,-0.365811,-0.455291,-0.74643,-0.413653,0.276376,-0.679417,-0.733601,0.285296,-0.651297,-0.597922,-0.728023,-0.72986,0.15935,0.370328,-0.904805,0.052143,-0.0756,-0.242023,-0.254257,-0.309676,-0.253625,-0.744541,-0.115848,-0.936468,0.026342,-0.083665,-0.135646,-0.577885,-0.305657,-0.473015,0.035075,0.181172,-0.166699,-0.188115,-0.940084,-0.230156,-0.117699,-0.873883,-0.128334,-0.112363,-0.583501,-0.567377,-0.457577,-0.800727,-0.691154,-0.051481,-0.901817,-0.074251,-0.03352,-1.21918,-0.143061,0
0.336469,0.198787,-0.268894,-0.153045,0.140506,-0.007147,0.140891,0.206182,-0.01113,0.14001,-0.182756,0.047471,-0.168853,0.232824,-0.171503,0.003859,-0.000657,-0.133774,0.024412,0.213202,-0.022643,0.278923,-0.035938,0.154825,0.170793,0.138313,0.01105,-0.12605,0.172255,0.27655,0.063237,0.362016,0.241785,-0.008324,-0.035518,0.105079,-0.078415,0.213654,0.231277,-0.041146,0.172122,0.087146,0.226224,0.268523,0.211333,0.39183,-0.06015,-0.038013,-0.195844,-0.013043,0.212599,0.268873,0.052238,-0.0609,0.070987,-0.07266,0.059326,0.233878,0.110206,0.073045,-0.035006,-0.003306,0.311636,-0.224898,0.443127,-0.0895,0.439837,0.566542,0.25606,-0.269968,0.101655,-0.13331,-0.05951,-0.241127,-0.045599,0.026736,-0.285855,0.382597,-0.145699,-0.031551,-0.115695,-0.249641,0.165079,0.218711,0.367069,0.20055,-0.093079,0.20384,0.127795,-0.104198,0.027946,-0.160266,-0.030221,0.615167,0.157749,-0.17016,0.056997,0.185166,-0.129767,0.133551,0.074175,0.276779,0.009659,0.110916,0.110588,0.008134,0.04602,-0.142677,0.000103,-0.179177,0.085588,0.045164,-0.229354,0.837416,-0.116728,-0.826069,-0.515444,-0.292628,-0.099421,0.015898,-0.175179,-0.169409,0.180025,0.257927,-0.0669,-0.230545,-0.149218,-0.006376,-0.473237,-0.46087,-0.298702,0
0.831094,0.575736,-0.023543,0.029545,-0.128668,0.049083,0.546351,0.26773,0.070972,0.145667,0.070163,-0.0166,-0.210417,-0.066919,0.169964,0.276003,0.213843,-0.073805,0.308353,0.090939,-0.223676,0.068367,0.024973,0.202259,0.452562,0.104067,-0.215638,0.199815,0.144295,-0.131411,0.085601,0.248288,-0.02919,0.185094,-0.050244,-0.463999,0.289894,0.249848,-0.176291,0.074355,0.292926,0.004348,0.276431,0.507285,-0.009029,-0.06274,-0.015835,0.245895,-0.227609,0.112562,0.173428,-0.185065,0.04471,-0.413489,0.492815,-0.115347,0.684259,0.405381,0.603843,0.085044,0.089643,-0.783357,1.07384,-0.076627,0.982471,-0.058605,0.644146,1.19594,0.218903,0.121889,0.383554,-0.368453,-0.189228,0.323041,0.059234,-0.106693,-0.008131,0.399228,0.037696,-0.107931,-0.183051,0.404337,0.045615,0.059261,0.448134,0.201603,0.131635,0.179027,0.21075,-0.095817,0.115024,-0.115866,0.301222,1.36511,-0.09877,0.247517,-0.022605,-0.049369,0.215544,0.123733,-0.083969,0.107796,0.12983,0.485827,-0.09952,0.133811,0.365142,-0.236178,0.015943,0.228583,-0.166856,0.147009,0.035251,0.997453,0.908404,0.037115,0.049197,0.443341,0.751179,0.080338,0.146566,0.234187,0.701345,0.886503,0.12634,-0.054173,0.369976,0.167166,0.273824,0.399137,0.113639,0
0.442944,0.394571,-0.328485,-0.190468,-0.120587,-0.120916,0.292003,0.067019,-0.124337,0.06387,-0.109306,-0.063018,-0.163344,0.030219,0.064823,0.105661,0.005804,-0.185989,0.322871,0.103312,-0.354405,-0.074819,0.036402,-0.080616,0.296107,-0.092998,-0.176821,0.125009,-0.042162,0.020543,-0.224325,-0.165354,-0.257698,-0.164811,-0.286472,-0.27273,-0.02929,0.107219,-0.233753,-0.17306,0.175016,-0.218651,0.181971,0.37314,-0.189592,-0.245132,-0.119543,0.055396,-0.269131,-0.031,0.293032,-0.245144,0.162973,-0.523934,0.18627,-0.214276,0.468325,0.216233,0.372341,-0.026262,0.025706,-0.914239,1.00787,-0.072532,0.546841,-0.298274,0.620128,1.27757,0.04331,-0.167944,0.19284,-0.496385,-0.2222,0.102467,-0.105152,-0.374732,-0.042968,0.383643,-0.168786,-0.256352,-0.309988,0.013701,-0.07091,-0.04146,0.378319,0.066475,-0.029494,0.09952,0.212169,-0.303777,0.091968,-0.32132,-0.07996,1.29006,-0.292484,0.096893,-0.101331,-0.171103,-0.25437,-0.081878,-0.294847,-0.112612,-0.057435,0.377838,-0.256992,0.08782,0.358673,-0.344147,0.039588,0.023147,-0.365273,-0.023029,-0.085004,0.995349,0.800531,-0.024791,-0.04066,0.14599,0.629106,-0.022892,-0.024575,0.181046,0.643714,0.864626,0.069482,0.088695,0.328434,0.1064,0.015266,0.581627,0.053328,0
0.310061,0.153611,-0.107511,0.040359,0.010318,0.061209,0.121774,0.277463,0.07819,0.087556,-0.101393,-0.036861,-0.1154,0.222799,-0.204425,-0.045569,0.12714,0.067339,0.107724,0.391584,0.341362,0.19765,0.306841,0.3519,0.149063,0.011037,0.042965,-0.194849,0.141737,0.221509,-0.099457,-0.053697,0.119901,0.382932,0.497799,0.200581,-0.11338,0.056315,0.493938,0.242223,0.109791,0.384671,0.116332,0.346811,0.251447,0.253924,0.020897,-0.044963,-0.295226,0.092547,0.442111,0.101698,-0.105334,-0.150645,0.268778,0.411823,-0.001772,0.351027,0.045414,-0.069734,-0.055542,-0.40958,0.194563,-0.098374,0.505095,-0.29503,0.681821,0.391442,0.403699,-0.272472,0.417284,0.234442,0.154886,-0.416631,0.119772,0.240437,-0.363666,0.73757,0.31743,0.08156,-0.324895,0.066895,0.354611,0.091159,0.321241,0.371751,-0.070277,0.245257,0.445312,-0.26051,0.218992,-0.205259,0.376344,0.479143,0.186607,0.119254,-0.030809,0.024321,0.088537,-0.111394,-0.238817,0.066372,-0.195052,0.137872,-0.003154,-0.053872,0.090103,-0.116227,-0.364607,-0.129323,0.294301,-0.063309,-0.135273,0.954738,0.20468,-0.350663,-0.162992,-0.16492,0.349565,0.206326,-0.295558,-0.314483,0.366093,-0.038101,0.363211,0.053172,0.441698,0.207619,0.026895,0.698614,0.271679,0
0.578753,0.670249,-0.226511,-0.08434,-0.025429,-0.012707,0.569555,0.337009,0.018615,0.170676,0.081892,0.04397,-0.106056,0.098271,0.259248,0.422462,0.274382,-0.079776,0.338142,-0.070201,-0.253151,0.017348,0.163673,-0.048603,0.461236,0.265979,-0.176711,0.255062,-0.010214,-0.102588,-0.181595,-0.012229,-0.084902,0.056645,-0.140047,-0.243565,0.263674,0.2532,-0.20122,0.040853,0.437077,0.18893,0.324645,0.482721,0.012909,-0.026988,0.116559,0.308459,-0.155556,0.206327,0.272076,-0.196777,0.245362,-0.321737,0.343617,-0.045369,0.595905,0.484511,0.590584,0.165324,0.15661,-0.22283,1.09537,-0.07064,-0.021548,0.000125,0.717236,1.47027,0.135464,-0.137844,0.391878,-0.225124,-0.083415,0.211178,-0.061413,-0.159055,0.04376,0.419307,0.020732,-0.122367,-0.139703,0.250927,0.137916,0.143692,0.547918,0.178293,0.148218,-0.08837,0.205945,0.047782,0.211704,-0.118505,0.173248,1.38991,-0.14177,0.362994,0.0397,-0.107717,0.079786,-0.1025,-0.292599,0.044824,0.07572,0.377955,-0.173107,0.176193,0.508786,-0.296029,-0.019711,0.179848,-0.15542,0.069135,-0.068439,1.06784,0.927787,-0.227561,0.211923,0.269413,0.787772,-0.005397,-0.020436,0.247508,0.776146,0.948638,0.190073,-0.005635,0.46052,0.178564,0.214113,0.588669,0.131363,0
0.250256,0.011152,-0.123772,-0.13942,-0.129046,-0.108161,0.277909,0.178093,-0.006264,0.031918,-0.000745,0.052088,-0.027813,-0.067459,0.182486,-0.063654,-0.060217,-0.236311,0.376396,0.128592,0.01732,-0.05833,0.102047,0.240613,0.053916,0.146524,0.116356,0.150841,0.318453,0.191074,-0.139544,-0.066349,-0.319835,0.366364,-0.070174,-0.031818,0.171086,0.209953,-0.213421,0.411431,0.088075,0.036893,0.294934,0.423915,-0.100776,-0.08119,0.183994,0.123596,-0.049622,0.07019,0.33383,0.040242,0.074243,-0.257017,0.075818,0.057933,0.373706,0.219347,0.077401,-0.09509,0.237825,-2.82952,0.389155,0.230186,0.668633,0.155543,-0.086305,0.448988,-0.328443,0.407245,0.209948,-0.442984,-0.15046,0.338616,-0.049554,-0.067875,0.379463,0.230354,0.205795,-0.285725,-0.083155,0.630771,-0.14446,-0.114721,0.385027,0.142863,0.002226,-0.178931,0.239637,-0.445418,0.178,-0.136685,0.20662,0.345048,0.13918,0.084159,0.333589,0.233631,0.078664,0.026532,-0.080117,0.616758,0.276673,0.298505,-0.04767,-0.129547,-0.287847,-0.211356,0.101045,0.034732,-0.08381,0.123262,0.008792,-0.496415,0.165001,0.75901,0.241629,0.315431,0.078141,0.008266,-0.08748,-0.121,0.013709,0.392798,-0.0901,0.382127,-0.369717,-0.089285,0.080769,0.303855,0.043926,0
0.338537,0.263552,-0.130922,-0.064877,-0.130354,0.063841,0.057692,0.011631,-0.06845,0.000461,-0.091701,-0.069756,-0.105658,0.054292,-0.074118,-0.280092,-0.187668,-0.347835,0.097152,0.116258,-0.104939,-0.086361,-0.040026,0.178822,0.093599,0.05875,-0.121974,0.015394,-0.041954,0.041538,-0.049277,0.039241,-0.176473,0.05653,-0.073986,-0.15882,0.357361,0.082235,-0.276874,-0.069059,-0.015603,-0.231369,0.282943,0.051756,0.042644,0.044466,0.016758,-0.146845,-0.386935,0.09974,0.228402,0.039479,0.134559,-0.000734,0.044307,0.2004,0.644639,0.063207,0.162127,0.05637,0.248148,-0.291209,0.702004,-0.077832,0.293306,-0.119012,0.182001,0.521711,-0.092539,0.001308,0.251509,-0.026774,-0.09672,0.111067,0.091243,-0.078695,0.12395,0.079792,-0.092611,-0.027284,0.0631,0.182565,-0.095601,-0.007884,0.262605,0.050557,-0.02158,-1.02369,0.204221,0.12977,0.040582,-0.244698,0.031062,0.566556,0.118909,0.036546,0.360798,0.003567,0.086894,0.004445,-0.120072,-0.047857,0.110771,0.404112,0.161902,-0.143122,0.00719,-0.31343,-0.032579,0.005153,-0.072061,0.056675,-0.139389,0.5808,0.296454,-0.00211,0.143139,0.08007,-0.036828,0.018022,0.012724,0.150752,0.484036,0.614561,0.14778,-0.034347,0.335291,0.081654,-0.150863,-0.143339,0.015911,0
0.309435,0.281408,-0.264034,-0.224003,-0.290531,-0.178505,0.274655,0.134999,-0.036921,0.101885,0.013261,0.099546,0.206698,-0.091227,0.093485,0.296541,0.020933,-0.191603,0.480623,0.143335,-0.34785,-0.050097,0.126361,-0.202447,0.406958,-0.25651,-0.162575,0.172793,-0.167544,0.022946,-0.120873,-0.055538,-0.180692,-0.072172,-0.333892,-0.141881,0.118766,0.180076,-0.209826,-0.160035,0.11355,-0.273001,0.295145,0.433235,-0.170689,-0.171123,-0.072056,0.092821,-0.116949,0.086652,0.388805,-0.248694,0.290969,-0.338831,0.201778,-0.396849,0.492308,0.232312,0.425754,-0.013024,-0.103948,0.054992,0.91097,-0.104338,-0.487217,-0.240403,0.487656,0.993744,-0.19551,0.013364,0.151172,-0.841502,-0.126535,0.259248,-0.198469,-0.096637,0.109296,0.254258,-0.18585,-0.308896,-0.343057,0.168382,0.152745,-0.274964,0.131572,0.180463,0.03393,-0.216784,0.100674,-0.077575,0.356619,-0.246052,-0.019373,1.02987,-0.40257,0.219038,-0.121004,-0.388905,-0.030506,-0.265115,-0.268036,-0.117772,-0.166908,0.301027,-0.400259,0.098031,0.294612,-0.151966,0.028624,0.117519,-0.032844,0.189555,0.238812,1.08802,0.941295,0.37131,0.271866,0.509746,0.55881,0.110525,0.104673,0.088138,0.563729,0.811431,0.09743,-0.167813,0.535027,-0.005643,0.108859,0.64044,-0.007667,0
0.578159,0.45593,-0.064294,0.006095,-0.02007,0.076687,0.305698,0.173687,-0.096799,0.021487,-0.015342,-0.097389,-0.200562,0.057176,0.069271,0.230633,0.274552,-0.005954,0.198204,0.486642,0.053682,-0.048158,0.138919,0.171247,0.340329,0.170959,-0.099617,-0.041962,0.139742,0.391899,0.081276,0.49817,0.255133,0.317156,0.208401,-0.239133,0.502549,0.177045,0.337656,0.066947,0.06764,0.422562,0.820483,0.326324,0.047875,0.631487,0.24759,-0.062467,-0.228367,0.339969,0.408296,0.094045,-0.039954,-0.175118,0.059168,0.335913,0.532537,0.187359,0.376537,0.256816,0.390206,0.194396,0.552559,-0.034677,0.202595,0.362712,1.13187,2.01439,0.463311,-0.18035,0.443137,-0.16614,0.058503,-0.003648,0.319165,0.315616,0.041277,0.666762,0.004017,0.155232,0.049512,0.205152,0.100432,0.014747,0.713632,0.387287,0.285449,0.383927,0.395833,0.425414,0.193564,-0.168927,0.277446,1.65523,0.065934,0.336544,0.203221,0.123215,-0.090498,0.60347,-0.214818,0.388583,0.145563,1.35356,0.317905,0.252821,0.378716,0.082528,0.019959,0.264391,0.392068,0.114398,-0.091378,1.21412,1.06056,-0.016782,0.027075,0.521206,0.903851,0.345313,0.179681,0.372811,1.04756,1.25005,0.268282,0.375266,0.751722,0.971104,0.402352,1.12633,0.713707,0
-0.2872,-0.061036,-0.142453,-0.344517,-0.14085,-0.059049,3.97912,4.44478,3.92222,3.78436,3.48374,3.11844,4.59716,4.06684,2.64788,2.7796,3.33491,2.93161,1.34008,-0.122329,0.948907,0.939571,1.24315,1.13663,2.91943,0.596004,1.1271,1.05963,0.556562,0.109761,0.21902,0.138413,0.719692,0.806612,1.27361,0.677393,-0.377271,0.66445,-0.385409,0.547856,1.01567,0.675792,0.227333,1.16168,1.20928,0.252989,1.17593,1.07854,0.997796,0.563755,1.32619,1.71314,1.26742,1.04688,-0.275599,1.42284,1.27106,2.22889,-0.184479,1.45817,0.937458,0.062746,0.272998,0.39759,-0.487751,0.407047,0.122166,-0.211916,0.208124,0.989999,0.444528,-1.00486,1.19907,1.3514,0.649127,1.0594,1.36612,0.183415,1.28402,1.22003,0.531599,1.88378,0.590619,0.782782,0.232863,2.38021,-0.150377,0.21273,1.6424,0.545311,0.596527,-0.302618,0.579077,-1.03788,0.983643,0.550259,-0.781886,0.181275,1.60843,-0.488013,0.185439,0.393304,1.03826,-0.438003,0.64158,0.709968,-0.306194,0.461975,1.46164,0.538105,1.09463,1.49188,1.18014,0.616167,0.676806,2.92164,-0.140042,1.03947,1.61523,0.539999,0.774128,0.522374,0.267805,-0.000898,0.302586,1.38477,-0.222403,0.714925,1.02426,0.670206,-0.153004,0
-0.318435,-0.025405,-0.190962,-0.223413,-0.229592,0.065062,1.13321,1.87508,1.30489,1.643,1.20372,1.12933,1.52883,1.03625,1.73715,1.6263,1.46047,1.19326,0.90705,0.197133,0.249853,0.920081,1.41576,1.30091,2.18902,1.03823,1.19765,1.29538,0.665178,0.385448,0.692229,0.870278,0.873258,0.266479,0.993274,0.569462,-0.297319,0.12206,0.062898,0.935683,0.417419,0.650224,0.213586,1.15988,0.596874,0.51994,0.836253,0.685172,0.863058,0.460105,1.24048,0.678325,1.02637,1.11983,0.323246,1.13096,-0.009614,1.68297,-0.59279,1.06559,1.37321,-0.331232,0.293428,0.408785,0.309621,0.736694,1.16181,-0.558975,0.671692,0.687595,0.671816,-0.857626,0.922309,0.434311,0.25801,1.58957,1.04552,0.979008,1.00188,0.185949,-0.421458,1.64877,0.217391,0.889986,0.806081,1.54836,-0.072586,0.310277,1.79043,0.061776,0.468562,-0.498005,0.832455,-0.105616,0.81884,0.554793,-1.0414,0.090857,1.10528,-0.67605,0.888031,0.080134,0.686283,-0.575255,-0.24864,0.94083,-0.58119,0.112939,0.6837,0.066621,1.51026,1.36488,0.495349,0.493297,0.409079,2.20339,-0.170835,0.2421,1.02703,0.336408,0.194643,0.001944,0.155546,-0.280752,0.622225,1.19495,-0.171028,0.110278,0.418825,0.683796,-0.285147,0
0.673064,0.561346,-0.323582,-0.148084,-0.022946,-0.013648,0.494412,0.206961,0.055171,0.215068,0.130125,0.123855,0.078199,0.076998,0.619407,0.717534,0.343614,0.135491,0.280686,0.066213,-0.450117,-0.05271,0.136599,-0.222792,0.360769,0.025676,-0.114973,0.249327,0.075632,0.197615,-0.22275,0.184034,-0.100002,-0.130269,-0.221054,-0.064375,0.044179,0.136572,-0.172602,-0.270441,0.279814,-0.071685,0.358905,0.378795,-0.020657,0.100281,-0.009,0.132187,-0.126704,0.176042,0.227288,-0.130561,0.334493,-0.274072,0.333193,0.047442,0.606693,0.345539,0.618219,0.217572,0.078152,0.238025,0.940407,-0.055902,0.743211,-0.183842,0.676316,1.14406,0.191645,-0.019446,0.262409,-0.500484,-0.006661,0.1553,-0.029499,0.006427,-0.120813,0.464173,-0.056254,-0.144954,-0.229779,0.136906,0.238863,0.121407,0.464925,0.099007,0.106252,0.396584,0.094588,0.212555,0.301256,-0.084598,0.262105,1.11469,0.018612,0.499325,-0.067607,-0.041247,0.054589,-0.005488,-0.262267,-0.016506,0.088931,0.233116,-0.171535,0.243186,0.527025,-0.040747,-0.062093,0.130126,-0.068458,0.080561,-0.059582,0.69538,0.16503,-0.492755,-0.187019,0.152544,-0.093616,0.164037,0.068634,-0.126526,0.125966,0.297547,0.061756,-0.175955,-0.052853,-0.096696,-0.604683,-0.410632,-0.176199,0
0.440208,0.282206,-0.267737,-0.163749,-0.092812,-0.031794,0.166788,0.036925,-0.000185,0.178019,-0.047796,-0.023964,0.224634,0.289253,0.098554,0.116131,0.05645,-0.179966,0.114075,0.110591,-0.20277,0.223242,-0.029849,-0.040568,0.241538,-0.055653,-0.177179,0.023829,0.09291,0.037363,-0.406407,0.056804,-0.298502,-0.234682,-0.246715,-0.306402,0.000792,-0.01979,-0.267133,-0.232245,0.039288,-0.344451,0.07949,0.291637,0.062379,0.082449,-0.07418,0.25402,-0.243289,0.123196,0.348792,-0.147033,-0.034166,-0.360375,0.122724,-0.31972,0.050041,0.147901,0.241517,-0.167295,-0.027514,-0.030624,0.558156,-0.395869,0.269207,-0.423943,0.16535,0.73303,-0.2646,-0.205708,-0.039741,-0.480817,-0.280398,-0.103849,-0.247856,-0.336756,-0.293686,0.37525,-0.192889,-0.179136,-0.476606,-0.30248,-0.05962,0.080765,0.486928,0.148841,0.07691,-0.983013,0.258929,-0.30042,0.083862,-0.425136,-0.061444,0.73519,-0.227054,0.010143,-0.186643,-0.180784,-0.229043,-0.186246,-0.257996,0.022565,-0.072656,0.158939,-0.236819,0.11408,0.523891,-0.271671,-0.01203,-0.000785,-0.094822,0.116228,-0.231236,1.03926,0.253575,-0.498685,-0.204315,0.148303,-0.077571,0.196198,-0.031346,-0.018472,0.225556,-0.029909,-0.210602,-0.268888,-0.120152,-0.244686,-0.438355,-0.289794,-0.250407,0
0.772973,0.72158,-0.142148,-0.044923,-0.101315,0.045493,0.517824,0.173097,0.087615,0.23073,-0.013093,-0.017759,-0.199192,0.055678,0.256513,0.405767,0.363881,0.076078,0.406065,0.091329,-0.240272,-0.053257,0.190712,-0.081237,0.344396,0.061157,-0.193656,0.124153,-0.010408,-0.190621,-0.127964,0.050211,-0.105572,0.029613,-0.182096,-0.183987,0.224961,0.232064,-0.263904,0.01239,0.271637,-0.123969,0.413075,0.548145,0.057162,-0.15265,0.136896,0.168133,-0.215108,0.168369,0.368383,-0.219156,0.2291,-0.332912,0.48146,0.016622,0.641799,0.402124,0.623605,0.168163,0.092142,-0.042488,1.10615,0.110943,1.06146,-0.178055,0.92326,1.59705,0.218082,0.024173,0.477464,-0.34084,-0.137264,0.268724,-0.012476,-0.202772,-0.036799,0.539361,0.00443,-0.155424,-0.007794,0.281586,0.151599,0.275752,0.675053,0.368023,0.227443,0.619587,0.221889,0.021452,0.225334,-0.222762,0.351348,1.68311,-0.078076,0.47746,0.123007,-0.246075,0.012639,-0.086071,-0.203744,0.315913,-0.024323,0.520003,-0.134536,0.193468,0.467879,-0.277814,0.206393,0.189079,-0.065643,0.125753,-0.027025,0.688424,0.465167,-0.595021,-0.209032,0.469599,0.137621,0.414929,0.086275,-0.04477,0.364645,0.418376,-0.113143,-0.400996,0.024097,-0.159194,-0.372235,0.13734,-0.442728,0
-0.315664,-0.386042,-0.05616,0.168491,0.199042,0.36908,-0.874861,-0.957773,-0.596765,-0.479533,-0.115749,-0.272021,-1.02473,-0.785978,-1.19067,-1.25504,-0.957514,-1.22298,-0.493891,-0.201706,0.292415,0.083332,0.432882,-0.434651,-0.977894,0.328363,0.09029,0.041033,0.597578,0.201054,-0.075491,-0.286262,0.009372,-0.20532,-0.372817,0.73561,-0.017537,-0.09795,0.644299,-0.177498,-0.234703,0.027603,-0.227948,0.074158,-0.448109,0.352507,-0.461176,0.139104,0.004382,-0.070229,-0.662139,0.39936,0.282303,-0.282998,-0.755578,-0.324516,-0.632812,-1.15847,0.101795,-0.522264,-0.189618,-0.11916,0.054876,-0.44501,0.162489,0.188221,-1.32012,-0.247739,-0.55967,0.561854,-0.628058,0.954627,-0.521867,0.14045,0.090331,-0.265387,-0.353845,-0.679599,-0.131914,-0.255917,-0.415605,-0.379735,-1.06535,0.451094,-1.17747,-0.857908,0.38705,-0.709851,-1.07478,-0.175733,0.125548,0.596767,0.088124,-0.618382,0.183832,-0.39333,0.381616,0.084914,-0.382669,0.40011,-0.403853,-1.03501,-0.32976,-1.52095,-0.068422,0.031699,0.811407,1.23849,-0.065221,0.119154,-1.02107,-0.242406,-0.080131,-0.499847,-1.2667,0.05778,0.07479,-0.352255,-0.545142,-0.404895,-0.474253,-0.350987,-1.27583,-0.163076,-0.878544,-0.038759,-0.86391,-0.793599,-0.687179,-1.07852,-0.26483,0
0.048642,0.012298,-0.49442,-0.011705,-0.095044,-0.05537,0.281473,0.439678,0.182017,0.302863,0.253025,0.339105,0.398744,0.318201,0.3282,0.290268,0.260847,0.13999,0.239388,-0.012363,0.146398,-0.04483,0.140108,-0.135486,0.079751,0.065537,-0.038365,0.183041,0.3729,0.072263,0.226203,-0.167834,0.250892,0.323176,0.256296,0.163481,-0.137353,0.275305,0.347646,0.1084,0.273438,0.34119,0.351209,0.448798,0.098685,-0.054408,0.073881,0.269514,0.010815,-0.112259,0.359056,-0.070745,-0.027096,-0.015826,0.143445,0.129203,-0.012869,0.291045,0.298845,-0.111992,-0.192625,0.056983,-0.231743,-0.142822,0.409188,0.174015,0.443724,0.274199,0.151208,0.151602,0.392926,0.116754,0.225904,0.193337,0.363689,0.314157,0.0486,0.512117,0.122031,0.141427,0.039063,0.315467,0.332362,0.053379,0.368958,0.447115,-0.007262,0.224247,0.306906,0.10874,0.262356,0.070776,0.246921,-0.611848,0.324645,-0.330101,0.032555,0.009613,0.246916,-0.022465,0.080101,0.543927,0.377072,0.028444,-0.08246,0.305247,0.115843,0.210714,0.111962,0.307699,0.271495,0.108419,0.205844,-0.361078,0.470873,0.451047,0.059547,0.298423,0.32008,0.34465,0.1664,-0.046415,0.03316,0.166261,0.339613,0.087949,0.209324,0.306829,0.319878,0.412316,0.235384,0
0.330169,0.315906,-0.083584,0.039229,-0.133097,-0.056771,0.295934,0.196855,-0.014908,0.060878,0.003369,0.00195,0.087824,0.100495,0.217242,0.177084,0.109779,0.082412,0.426928,-0.106097,-0.157727,-0.328479,-0.138791,-0.12962,0.45395,0.069639,-0.150233,0.06828,-0.247493,-0.297887,0.147028,-0.607762,0.142611,0.214824,-0.002105,0.438111,0.312153,0.449395,-0.010474,-0.089944,0.224784,0.092795,0.39997,0.421006,0.044329,-0.266662,0.07732,0.234082,-0.249844,-0.058351,-0.156294,-0.032114,0.220606,-0.385022,0.064733,0.241155,0.179249,0.578152,0.510272,0.091954,0.252574,-0.163166,0.40368,-0.364664,0.8717,0.0435,-0.296259,0.149342,-0.063054,-0.030143,0.408119,8.9e-05,0.064273,0.523927,-0.149048,0.255006,0.259873,0.251109,0.313423,-0.316456,0.308221,0.437408,-0.079785,0.223596,0.043139,0.165841,-0.15606,-0.056423,-0.033514,-0.138166,0.37168,-0.132932,0.147475,0.504057,0.31495,0.170469,0.152283,0.049853,0.275478,-0.039862,-0.054229,0.107023,0.141783,0.120844,-0.042438,0.152483,0.269822,-0.084269,0.196507,0.424575,-0.362235,0.080061,0.239062,-0.446208,0.295409,0.672387,0.303696,0.632417,0.421778,-0.20326,0.124635,0.047078,-0.07587,0.216511,-0.163258,0.144527,0.253772,0.148548,0.018939,0.001479,-0.133692,0
0.208299,0.163044,-0.361613,-0.175672,-0.166586,-0.187309,0.036606,-0.125651,-0.191787,-0.199777,-0.193506,-0.166703,-0.070915,-0.068676,-0.198973,0.032754,-0.153213,-0.224459,0.124613,-0.165247,-0.311117,-0.269699,-0.155452,-0.308295,0.090937,-0.065255,0.610731,-0.034074,-0.182499,-0.427312,-0.275442,-0.271974,-0.304864,-0.048994,-0.316524,-0.105261,-0.069221,-0.070093,-0.4133,-0.128325,-0.069525,-0.116839,0.17632,0.162362,-0.255815,-0.282298,-0.172044,-0.110452,-0.252037,-0.24896,0.200271,-0.274893,-0.02824,-0.416529,0.175489,-0.111323,0.296183,0.271116,0.267937,1.25437,-1.20027,0.789351,0.561097,1.41405,-0.53364,0.109322,0.249983,-0.255497,0.039626,-0.149291,0.266677,-0.031772,-0.156984,0.225897,-0.127143,-0.202505,-0.057067,0.274279,-0.089329,-0.375688,-0.018488,0.12758,0.000761,-0.218361,0.198427,-0.005739,-0.159105,-0.205659,0.237806,0.052919,0.03548,-0.220387,0.097409,0.556063,-0.031531,-0.165935,0.131505,-0.043588,-0.073253,0.108113,-0.20534,0.066477,0.084426,0.175494,-0.168968,0.013509,0.031929,-0.285995,-0.094763,0.106619,-0.168447,-0.048536,-0.114413,-0.220987,0.515009,0.401717,0.343315,0.314145,0.467102,0.02412,-0.068845,-0.170659,0.156641,0.706316,0.085378,-0.171487,0.042497,-0.100953,0.080048,0.436619,0.035028,0
